"product","ratesystem","ratesystem_description","ratemethod","startdate","enddate","start_businessdate","end_businessdate","benefit","newused","minterm","maxterm","termmileage","mincost","maxcost","fromodometer","toodometer","premium","sg_rsc_agent_1","sg_rsc2_amt_1","sg_rsc_agent_2","sg_rsc2_amt_2","sg_rsc_agent_3","sg_rsc2_amt_3","sg_rsc_agent_4","sg_rsc2_amt_4","sg_rsc_agent_5","sg_rsc2_amt_5","sg_rsc_agent_6","sg_rsc2_amt_6","sg_rsc_agent_7","sg_rsc2_amt_7","sg_rsc_agent_8","sg_rsc2_amt_8","sg_rsc_agent_9","sg_rsc2_amt_9","sg_rsc_agent_10","sg_rsc2_amt_10","sg_rsc_agent_11","sg_rsc2_amt_11","total_amount","retail_rate","regulated_rate","carrier","new_sku","busu","currency_code","sg_rsc_vceffdate","baserate","sg_rsc2_nonremit"
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,27,27,27000,0,10000,0,10000,248.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,334.00,608.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,27,27,33750,0,10000,0,10000,273.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,359.00,658.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,36,36,36000,0,10000,0,10000,292.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,378.00,696.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,36,36,45000,0,10000,0,10000,327.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,413.00,766.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,39,39,39000,0,10000,0,10000,318.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,404.00,748.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,39,39,48750,0,10000,0,10000,330.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,416.00,772.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,42,42,42000,0,10000,0,10000,344.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,430.00,800.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,42,42,52500,0,10000,0,10000,355.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,441.00,822.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,48,48,48000,0,10000,0,10000,399.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,485.00,910.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-2, ,48,48,60000,0,10000,0,10000,409.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,495.00,930.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,24,24,24000,0,10000,0,10000,299.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,385.00,710.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,24,24,30000,0,10000,0,10000,311.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,397.00,734.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,27,27,27000,0,10000,0,10000,305.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,391.00,722.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,27,27,33750,0,10000,0,10000,335.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,421.00,782.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,36,36,36000,0,10000,0,10000,359.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,445.00,830.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,36,36,45000,0,10000,0,10000,403.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,489.00,918.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,39,39,39000,0,10000,0,10000,391.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,477.00,894.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,39,39,48750,0,10000,0,10000,406.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,492.00,924.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,42,42,42000,0,10000,0,10000,423.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,509.00,958.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,42,42,52500,0,10000,0,10000,436.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,522.00,984.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,48,48,48000,0,10000,0,10000,491.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,577.00,1094.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCR-3, ,48,48,60000,0,10000,0,10000,503.40,"000001",50.00,"000002",29.00,"",0.00,"000VAS",1.60,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,589.00,1118.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,24,24,24000,0,10000,0,10000,197.45,"000001",50.00,"000002",66.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,327.00,594.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,24,24,30000,0,10000,0,10000,205.45,"000001",50.00,"000002",66.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,335.00,610.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,27,27,27000,0,10000,0,10000,206.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,348.00,636.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,27,27,33750,0,10000,0,10000,225.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,367.00,674.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,36,36,36000,0,10000,0,10000,240.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,382.00,704.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,36,36,45000,0,10000,0,10000,267.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,409.00,758.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,39,39,39000,0,10000,0,10000,264.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,416.00,772.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,39,39,48750,0,10000,0,10000,273.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,425.00,790.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,42,42,42000,0,10000,0,10000,284.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,436.00,812.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,42,42,52500,0,10000,0,10000,292.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,444.00,828.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,48,48,48000,0,10000,0,10000,326.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,478.00,896.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-1, ,48,48,60000,0,10000,0,10000,334.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,486.00,912.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,24,24,24000,0,10000,0,10000,253.45,"000001",50.00,"000002",66.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,383.00,706.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,24,24,30000,0,10000,0,10000,263.45,"000001",50.00,"000002",66.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,393.00,726.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,27,27,27000,0,10000,0,10000,263.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,405.00,750.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,27,27,33750,0,10000,0,10000,288.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,430.00,800.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,36,36,36000,0,10000,0,10000,307.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,449.00,838.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,36,36,45000,0,10000,0,10000,342.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,484.00,908.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,39,39,39000,0,10000,0,10000,337.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,489.00,918.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,39,39,48750,0,10000,0,10000,349.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,501.00,942.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,42,42,42000,0,10000,0,10000,363.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,515.00,970.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,42,42,52500,0,10000,0,10000,374.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,526.00,992.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,48,48,48000,0,10000,0,10000,418.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,570.00,1080.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-2, ,48,48,60000,0,10000,0,10000,428.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,580.00,1100.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,24,24,24000,0,10000,0,10000,309.45,"000001",50.00,"000002",66.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,439.00,818.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,24,24,30000,0,10000,0,10000,321.45,"000001",50.00,"000002",66.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,451.00,842.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,27,27,27000,0,10000,0,10000,320.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,462.00,864.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,27,27,33750,0,10000,0,10000,350.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,492.00,924.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,36,36,36000,0,10000,0,10000,374.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,516.00,972.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,36,36,45000,0,10000,0,10000,418.45,"000001",50.00,"000002",78.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,560.00,1060.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,39,39,39000,0,10000,0,10000,410.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,562.00,1064.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,39,39,48750,0,10000,0,10000,425.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,577.00,1094.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,42,42,42000,0,10000,0,10000,442.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,594.00,1128.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,42,42,52500,0,10000,0,10000,455.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,607.00,1154.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,48,48,48000,0,10000,0,10000,510.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,662.00,1264.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,PCRK-3, ,48,48,60000,0,10000,0,10000,522.45,"000001",50.00,"000002",88.00,"",0.00,"000VAS",8.55,"000640",5.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,674.00,1288.00,0,VSSG,DUMMY,"",U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,R, ,24,24,24000,0,10000,0,10000,1.40,"000001",0.00,"000002",0.00,"",0.00,"000VAS",1.60,"000640",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",,"",,3.00,0.00,0,VSSG,R-AN-ROADSIDE,SCSMC,U,2014-10-01,,0.00
ANPC,ANPC,AUTONATION PRECISION CARE W/ KEY OPTION - EFFECTIVE 10/1/14,VSC,2014-10-01,1799-12-31,1799-12-31,1799-12-31,R, ,24,24,30000,0,10000,0,10000,1.40,"000001",0.00,"000002",0.00,"",0.00,"000VAS",1.60,"000640",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",,"",,3.00,0.00,0,VSSG,R-AN-ROADSIDE,SCSMC,U,2014-10-01,,0.00
